,Date,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,ema_short,ema_long,transition,velas_posteriores,price_entry_long,price_entry_short,entrys,entry_dates_candle,static_tp,static_sl,static_tp_confirm,static_sl_confirm,static_tp_percent,static_sl_percent,date_tp_sl,dif_percent_long_to_tp,dif_percent_long_to_sl,dif_percent_short_to_tp,dif_percent_short_to_sl
1169,2024-12-11 01:25:00,3667.42,3667.87,3662.96,3665.38,4995.751,2024-12-11 01:29:59.999000-03:00,18311554.78941,10923,2350.257,8614729.61842,0,3664.483199241071,3640.1735687257615,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1170,2024-12-11 01:30:00,3665.38,3673.96,3661.95,3668.76,5375.945,2024-12-11 01:34:59.999000-03:00,19719536.32875,12732,2640.586,9688340.37809,0,3665.260799379058,3641.29460524632,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1171,2024-12-11 01:35:00,3668.76,3672.02,3664.23,3670.0,3186.278,2024-12-11 01:39:59.999000-03:00,11689327.36155,11066,1728.89,6342799.66022,0,3666.122472219229,3642.4203070013664,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1172,2024-12-11 01:40:00,3670.0,3670.89,3662.0,3662.0,3239.879,2024-12-11 01:44:59.999000-03:00,11882246.6534,8987,1109.101,4068255.29117,0,3665.372931815733,3643.188138099352,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1173,2024-12-11 01:45:00,3662.01,3670.58,3657.1,3668.96,6777.523,2024-12-11 01:49:59.999000-03:00,24817275.4375,13990,3034.617,11115255.41038,0,3666.0251260310542,3644.198799350358,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1174,2024-12-11 01:50:00,3668.95,3674.94,3667.14,3670.85,5213.045,2024-12-11 01:54:59.999000-03:00,19136084.3363,12127,2971.508,10908573.66245,0,3666.9023758435897,3645.2439444738734,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1175,2024-12-11 01:55:00,3670.84,3673.47,3666.87,3668.19,4097.659,2024-12-11 01:59:59.999000-03:00,15035799.47268,9951,1322.686,4854332.29797,0,3667.136489326573,3646.1437897886235,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1176,2024-12-11 02:00:00,3668.2,3674.96,3664.31,3669.24,4563.347,2024-12-11 02:04:59.999000-03:00,16741518.47352,12501,2352.867,8632784.84372,0,3667.5189458126506,3647.049523522403,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1177,2024-12-11 02:05:00,3669.23,3669.46,3661.26,3662.58,4399.3,2024-12-11 02:09:59.999000-03:00,16118794.86137,12037,2241.899,8213868.4035,0,3666.620955664896,3647.658561815642,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1178,2024-12-11 02:10:00,3662.59,3663.89,3657.26,3662.36,4175.388,2024-12-11 02:14:59.999000-03:00,15283242.45643,9660,1535.781,5621606.9855,0,3665.8462364530965,3648.235088803264,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1179,2024-12-11 02:15:00,3662.35,3664.0,3659.0,3660.55,3460.59,2024-12-11 02:19:59.999000-03:00,12669987.75201,9085,1662.685,6087083.05739,0,3664.883284370715,3648.7180264972535,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1180,2024-12-11 02:20:00,3660.54,3665.07,3659.19,3661.15,2346.192,2024-12-11 02:24:59.999000-03:00,8593601.21892,7825,1342.997,4918874.78686,0,3664.2045053942215,3649.2055548699104,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1181,2024-12-11 02:25:00,3661.15,3661.15,3650.25,3655.41,7398.303,2024-12-11 02:29:59.999000-03:00,27041355.96607,13894,2452.228,8962659.36127,0,3662.6055044134537,3649.44886644364,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1182,2024-12-11 02:30:00,3655.42,3656.87,3647.02,3652.24,7651.613,2024-12-11 02:34:59.999000-03:00,27930528.68184,13330,2456.472,8967468.27066,0,3660.7208672473707,3649.5583226615363,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1183,2024-12-11 02:35:00,3652.23,3655.16,3646.61,3648.99,6182.436,2024-12-11 02:39:59.999000-03:00,22570301.92475,12453,3065.228,11191536.89094,0,3658.587982293303,3649.5360354983386,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1184,2024-12-11 02:40:00,3648.99,3662.63,3647.06,3661.15,7110.577,2024-12-11 02:44:59.999000-03:00,25987793.65675,13119,4905.66,17931569.75122,0,3659.053803694521,3649.991485086639,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1185,2024-12-11 02:45:00,3661.15,3662.99,3654.77,3656.92,3090.36,2024-12-11 02:49:59.999000-03:00,11306463.05215,8527,1330.99,4869985.4263,0,3658.665839386426,3650.2631915538295,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1186,2024-12-11 02:50:00,3656.91,3658.48,3654.33,3654.6,2401.851,2024-12-11 02:54:59.999000-03:00,8781392.19625,7355,1169.89,4277106.85194,0,3657.926595861621,3650.4332624732874,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1187,2024-12-11 02:55:00,3654.61,3662.35,3654.31,3659.54,2595.338,2024-12-11 02:59:59.999000-03:00,9497515.43911,7477,1884.978,6897955.46655,0,3658.219942068599,3650.7903894351193,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1188,2024-12-11 03:00:00,3659.48,3659.86,3651.0,3659.85,3153.564,2024-12-11 03:04:59.999000-03:00,11529833.47585,8528,1542.491,5639645.65244,0,3658.5163162379445,3651.145668280801,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1189,2024-12-11 03:05:00,3659.86,3665.07,3658.42,3665.0,5614.393,2024-12-11 03:09:59.999000-03:00,20564638.95695,11239,3212.534,11766177.60606,0,3659.695167831045,3651.688975407044,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1190,2024-12-11 03:10:00,3664.99,3673.0,3664.99,3671.24,7511.585,2024-12-11 03:14:59.999000-03:00,27559062.67512,13066,4107.654,15070272.42996,0,3661.7942282254003,3652.4556822538266,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1191,2024-12-11 03:15:00,3671.28,3673.8,3663.73,3667.11,9522.759,2024-12-11 03:19:59.999000-03:00,34935782.28189,15063,5046.297,18511396.6364,0,3662.7607321844184,3653.030361381128,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1192,2024-12-11 03:20:00,3667.06,3671.59,3662.29,3667.0,2557.878,2024-12-11 03:24:59.999000-03:00,9380542.82173,7885,1194.364,4380850.92837,0,3663.531508150888,3653.578190346574,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1193,2024-12-11 03:25:00,3667.0,3671.11,3664.09,3669.83,2087.975,2024-12-11 03:29:59.999000-03:00,7657712.974,7341,1075.017,3943111.72249,0,3664.6766884870904,3654.215516215336,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1194,2024-12-11 03:30:00,3669.82,3671.78,3665.82,3671.24,3790.268,2024-12-11 03:34:59.999000-03:00,13906532.29916,10291,2159.705,7923879.24299,0,3665.870017853074,3654.883143030421,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1195,2024-12-11 03:35:00,3671.21,3675.72,3667.05,3674.42,5412.461,2024-12-11 03:39:59.999000-03:00,19876996.42124,11242,2954.256,10851277.94218,0,3667.424560061606,3655.6492942841296,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1196,2024-12-11 03:40:00,3674.43,3675.51,3669.58,3671.45,3047.767,2024-12-11 03:44:59.999000-03:00,11192489.22979,7785,1234.406,4532841.58774,0,3668.1564582322226,3656.2689298023993,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1197,2024-12-11 03:45:00,3671.45,3674.9,3667.0,3674.89,4471.205,2024-12-11 03:49:59.999000-03:00,16414114.14481,9304,2622.38,9628887.15866,0,3669.3807385536365,3656.999167849364,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1198,2024-12-11 03:50:00,3674.89,3678.32,3673.04,3675.35,5944.325,2024-12-11 03:54:59.999000-03:00,21854455.39284,11524,3591.705,13204631.82485,0,3670.4660588166116,3657.7188083258593,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1199,2024-12-11 03:55:00,3675.34,3676.86,3671.1,3674.76,4953.818,2024-12-11 03:59:59.999000-03:00,18199430.01976,9167,2135.64,7846514.9637,0,3671.2467753954097,3658.387090352296,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1200,2024-12-11 04:00:00,3674.77,3680.66,3674.27,3679.48,5249.648,2024-12-11 04:04:59.999000-03:00,19311564.41317,10243,3187.904,11726873.46209,0,3672.7437253235166,3659.214263279657,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1201,2024-12-11 04:05:00,3679.47,3681.62,3673.89,3675.01,4351.401,2024-12-11 04:09:59.999000-03:00,16003998.89154,11105,1782.309,6555469.21914,0,3673.1557752646954,3659.833703935357,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1202,2024-12-11 04:10:00,3675.0,3675.0,3667.13,3672.17,6025.504,2024-12-11 04:14:59.999000-03:00,22114039.97902,12726,1891.513,6941563.12427,0,3672.976543398387,3660.3174802516173,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1203,2024-12-11 04:15:00,3672.17,3672.18,3667.06,3667.33,3617.174,2024-12-11 04:19:59.999000-03:00,13271581.40486,8434,1121.496,4115046.36819,0,3671.949899144135,3660.592481026064,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1204,2024-12-11 04:20:00,3667.32,3672.64,3667.14,3669.82,3403.689,2024-12-11 04:24:59.999000-03:00,12490484.28196,7770,1300.538,4773401.82739,0,3671.5626447542923,3660.954344515238,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1205,2024-12-11 04:25:00,3669.81,3669.92,3666.48,3669.28,2316.012,2024-12-11 04:29:59.999000-03:00,8495119.70776,6574,1164.369,4270994.33923,0,3671.14761843533,3661.2808408087585,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1206,2024-12-11 04:30:00,3669.27,3673.45,3669.0,3669.57,3036.794,2024-12-11 04:34:59.999000-03:00,11149211.23876,8574,1750.066,6425116.15442,0,3670.8607787198157,3661.605905875082,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1207,2024-12-11 04:35:00,3669.58,3671.37,3658.47,3664.61,8354.56,2024-12-11 04:39:59.999000-03:00,30607948.25864,14529,3295.379,12074236.78679,0,3669.724273498031,3661.7237134878237,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1208,2024-12-11 04:40:00,3664.61,3666.03,3659.9,3664.45,3862.962,2024-12-11 04:44:59.999000-03:00,14146752.19091,9211,2028.951,7430372.46415,0,3668.765314680207,3661.8306266843797,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1209,2024-12-11 04:45:00,3664.45,3664.81,3652.38,3654.16,9627.362,2024-12-11 04:49:59.999000-03:00,35209374.38092,14144,3014.961,11025933.41158,0,3666.1098029201694,3661.5298177947966,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1210,2024-12-11 04:50:00,3654.15,3658.66,3650.21,3658.34,12372.186,2024-12-11 04:54:59.999000-03:00,45194475.45884,16730,6208.348,22680098.16545,0,3664.6971114801386,3661.4047269008834,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1211,2024-12-11 04:55:00,3658.34,3658.53,3651.39,3652.17,5719.266,2024-12-11 04:59:59.999000-03:00,20901904.73768,10705,2978.704,10886310.51791,0,3662.419454847386,3661.0425807479073,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1212,2024-12-11 05:00:00,3652.16,3664.11,3651.0,3661.79,10610.559,2024-12-11 05:04:59.999000-03:00,38812983.68723,17927,5583.428,20424021.34063,0,3662.305008511498,3661.071891306813,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1213,2024-12-11 05:05:00,3661.79,3670.0,3660.51,3669.76,5327.646,2024-12-11 05:09:59.999000-03:00,19526852.16319,12158,3294.564,12075862.79322,0,3663.6604615094075,3661.412601451644,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1214,2024-12-11 05:10:00,3669.77,3676.87,3668.82,3672.9,10229.379,2024-12-11 05:14:59.999000-03:00,37568639.73779,16434,6297.992,23130535.54223,0,3665.340377598606,3661.863087669227,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1215,2024-12-11 05:15:00,3672.91,3676.48,3669.78,3672.7,5765.618,2024-12-11 05:19:59.999000-03:00,21177127.33473,12550,3313.259,12169806.37621,0,3666.678490762496,3662.288064623375,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1216,2024-12-11 05:20:00,3672.71,3684.2,3672.71,3679.02,12480.591,2024-12-11 05:24:59.999000-03:00,45935837.29862,18615,7606.425,27995738.28856,0,3668.922401532951,3662.9442189518704,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1217,2024-12-11 05:25:00,3679.02,3681.0,3676.09,3677.55,4394.777,2024-12-11 05:29:59.999000-03:00,16166910.28632,11213,1844.875,6786747.5542,0,3670.4910557996873,3663.516994679248,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1218,2024-12-11 05:30:00,3677.55,3687.22,3677.12,3684.67,11794.667,2024-12-11 05:34:59.999000-03:00,43435650.7062,18466,6493.174,23910769.15415,0,3673.0690456542893,3664.34652429967,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1219,2024-12-11 05:35:00,3684.68,3699.91,3684.28,3699.84,19874.177,2024-12-11 05:39:59.999000-03:00,73396202.79949,26997,12412.918,45843011.22786,0,3677.936491898964,3665.738425307526,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1220,2024-12-11 05:40:00,3699.85,3707.0,3694.05,3703.39,22059.289,2024-12-11 05:44:59.999000-03:00,81626672.40919,30266,11555.262,42756937.17014,0,3682.5644024627886,3667.214957648407,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1221,2024-12-11 05:45:00,3703.39,3703.59,3686.09,3688.06,20747.163,2024-12-11 05:49:59.999000-03:00,76662402.35211,27077,8848.016,32707820.81339,0,3683.5636020150087,3668.032410289646,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1222,2024-12-11 05:50:00,3688.06,3699.29,3685.32,3695.04,12842.899,2024-12-11 05:54:59.999000-03:00,47418153.16491,20925,6598.415,24363480.3434,0,3685.6502198304615,3669.0915314547583,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1223,2024-12-11 05:55:00,3695.04,3699.65,3693.51,3696.19,6807.858,2024-12-11 05:59:59.999000-03:00,25164066.31288,12002,4704.536,17389151.79058,0,3687.56654349765,3670.154216495748,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1224,2024-12-11 06:00:00,3696.19,3699.6,3691.02,3691.03,7426.897,2024-12-11 06:04:59.999000-03:00,27445477.071,13535,2898.149,10712646.78944,0,3688.196262861714,3670.972874672386,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1225,2024-12-11 06:05:00,3691.02,3695.43,3689.58,3692.67,9217.382,2024-12-11 06:09:59.999000-03:00,34031007.2624,11219,4590.893,16951691.29571,0,3689.0096696141295,3671.8237423322926,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1226,2024-12-11 06:10:00,3692.67,3695.19,3687.97,3689.35,6156.986,2024-12-11 06:14:59.999000-03:00,22725308.81335,10771,2561.034,9452752.47473,0,3689.071547866106,3672.5110465545554,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1227,2024-12-11 06:15:00,3689.36,3690.81,3686.63,3686.92,6125.595,2024-12-11 06:19:59.999000-03:00,22593417.74804,10342,1974.446,7282957.70502,0,3688.6803573449956,3673.076103552416,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1228,2024-12-11 06:20:00,3686.92,3691.96,3682.66,3688.45,6157.777,2024-12-11 06:24:59.999000-03:00,22703808.57895,10959,2382.752,8788020.92371,0,3688.63847419136,3673.6790014523212,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1229,2024-12-11 06:25:00,3688.45,3691.96,3688.33,3690.29,2543.912,2024-12-11 06:29:59.999000-03:00,9387713.20326,7283,1292.036,4767706.06413,0,3688.9387516111124,3674.3304131600735,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1230,2024-12-11 06:30:00,3690.28,3694.85,3683.9,3694.85,7300.145,2024-12-11 06:34:59.999000-03:00,26928695.8406,13244,3073.001,11342055.72752,0,3690.0135240454556,3675.135102840071,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1231,2024-12-11 06:35:00,3694.85,3697.56,3692.33,3694.51,6049.37,2024-12-11 06:39:59.999000-03:00,22353106.79256,11645,3671.51,13566783.64059,0,3690.8310651281,3675.894902728696,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1232,2024-12-11 06:40:00,3694.52,3695.59,3691.48,3693.67,2855.168,2024-12-11 06:44:59.999000-03:00,10545149.10897,7660,1273.612,4703676.61786,0,3691.3472351048085,3676.5919653667866,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1233,2024-12-11 06:45:00,3693.68,3697.77,3690.46,3697.77,3919.804,2024-12-11 06:49:59.999000-03:00,14479448.04105,9701,2250.318,8313601.84453,0,3692.5150105402977,3677.4224765288736,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1234,2024-12-11 06:50:00,3697.77,3698.86,3695.23,3698.85,4825.286,2024-12-11 06:54:59.999000-03:00,17839823.75169,7788,1645.022,6082897.47951,0,3693.666826805698,3678.262771566957,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1235,2024-12-11 06:55:00,3698.86,3700.0,3697.75,3699.77,5136.172,2024-12-11 06:59:59.999000-03:00,18998610.78488,8095,2825.632,10452082.13135,0,3694.7764946592074,3679.106192289821,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1236,2024-12-11 07:00:00,3699.76,3702.88,3697.22,3699.02,6360.826,2024-12-11 07:04:59.999000-03:00,23536569.51703,10988,2976.116,11012854.71908,0,3695.548041084806,3679.8871259255143,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1237,2024-12-11 07:05:00,3699.02,3705.0,3697.38,3703.88,4187.548,2024-12-11 07:09:59.999000-03:00,15503648.08545,9725,2451.604,9076633.27409,0,3697.06294270575,3680.8280229480433,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1238,2024-12-11 07:10:00,3703.89,3703.89,3700.8,3700.92,3022.583,2024-12-11 07:14:59.999000-03:00,11190647.22881,6539,1382.12,5117326.53011,0,3697.764225850159,3681.6159436167477,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1239,2024-12-11 07:15:00,3700.91,3702.04,3695.06,3699.49,6451.072,2024-12-11 07:19:59.999000-03:00,23861776.97359,10857,2893.385,10703927.45975,0,3698.078002968312,3682.3168870043264,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1240,2024-12-11 07:20:00,3699.48,3700.55,3695.39,3698.0,4953.666,2024-12-11 07:24:59.999000-03:00,18317419.71957,10498,1385.401,5123098.16159,0,3698.063820610437,3682.9319110433726,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1241,2024-12-11 07:25:00,3698.0,3700.4,3697.04,3698.01,2715.457,2024-12-11 07:29:59.999000-03:00,10044257.60472,6264,1329.23,4916675.65309,0,3698.054035044903,3683.523208649515,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1242,2024-12-11 07:30:00,3698.01,3700.49,3696.42,3697.96,2630.079,2024-12-11 07:34:59.999000-03:00,9727562.8504,8029,1305.231,4827362.45978,0,3698.0369377640113,3684.089357329926,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1243,2024-12-11 07:35:00,3697.97,3701.35,3696.74,3697.51,4488.969,2024-12-11 07:39:59.999000-03:00,16605091.5374,9289,2235.942,8271284.67093,0,3697.9411308978274,3684.615657042478,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1244,2024-12-11 07:40:00,3697.51,3698.2,3693.89,3696.06,3903.39,2024-12-11 07:44:59.999000-03:00,14427205.71778,8133,1635.806,6045937.80595,0,3697.5991070982222,3685.064454805518,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1245,2024-12-11 07:45:00,3696.07,3699.76,3696.06,3699.76,2596.293,2024-12-11 07:49:59.999000-03:00,9600895.7172,5869,1830.089,6767444.31196,0,3697.9919967167275,3685.6407506954974,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1246,2024-12-11 07:50:00,3699.76,3707.29,3699.75,3703.73,6672.232,2024-12-11 07:54:59.999000-03:00,24715480.1484,10406,3985.277,14760892.41442,0,3699.035270040959,3686.3501330211648,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1247,2024-12-11 07:55:00,3703.74,3708.16,3701.49,3707.32,4293.166,2024-12-11 07:59:59.999000-03:00,15906336.47399,8333,2269.789,8410569.84445,0,3700.5415845789666,3687.1724807458254,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1248,2024-12-11 08:00:00,3707.32,3713.57,3704.04,3712.51,14978.939,2024-12-11 08:04:59.999000-03:00,55565901.85698,16909,7585.001,28139931.32265,0,3702.717660110063,3688.1661089518716,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1249,2024-12-11 08:05:00,3712.5,3712.71,3706.29,3709.11,4281.053,2024-12-11 08:09:59.999000-03:00,15881715.44404,9026,1915.542,7105693.24699,0,3703.8799037264153,3688.9874380125825,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1250,2024-12-11 08:10:00,3709.1,3711.3,3708.84,3710.31,4087.753,2024-12-11 08:14:59.999000-03:00,15166727.72147,8203,2240.251,8311942.22395,0,3705.0490121397943,3689.82361691405,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1251,2024-12-11 08:15:00,3710.3,3718.74,3710.3,3715.97,14457.053,2024-12-11 08:19:59.999000-03:00,53714298.4569,20470,8565.842,31825294.84741,0,3707.034646296195,3690.8489652703615,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1252,2024-12-11 08:20:00,3715.97,3718.8,3712.22,3717.57,9816.794,2024-12-11 08:24:59.999000-03:00,36476178.02896,14472,3320.553,12340344.31702,0,3708.9501651514324,3691.8968489852496,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1253,2024-12-11 08:25:00,3717.56,3723.47,3716.36,3723.21,7448.675,2024-12-11 08:29:59.999000-03:00,27705143.49924,13166,5164.729,19210377.03091,0,3711.5428623966263,3693.1248156917104,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1254,2024-12-11 08:30:00,3723.21,3723.21,3717.0,3718.95,7635.767,2024-12-11 08:34:59.999000-03:00,28397918.73513,13517,2325.667,8648848.45004,0,3712.889614688149,3694.137568017526,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1255,2024-12-11 08:35:00,3718.96,3727.5,3713.85,3715.2,11631.67,2024-12-11 08:39:59.999000-03:00,43289989.76976,19658,5120.141,19060835.14387,0,3713.3096847448487,3694.9635457423287,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1256,2024-12-11 08:40:00,3715.19,3715.2,3709.22,3710.13,7402.014,2024-12-11 08:44:59.999000-03:00,27474283.19155,15864,2472.62,9177707.59478,0,3712.7315602457857,3695.5583086543943,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1257,2024-12-11 08:45:00,3710.14,3712.9,3703.2,3704.16,14708.46,2024-12-11 08:49:59.999000-03:00,54539259.41399,15427,6118.467,22687446.01734,0,3711.1730947465517,3695.895629883634,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1258,2024-12-11 08:50:00,3704.16,3710.0,3703.32,3709.58,13429.933,2024-12-11 08:54:59.999000-03:00,49768992.24145,11654,10530.83,39023187.16859,0,3710.8834411562693,3696.4322718489816,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1259,2024-12-11 08:55:00,3709.59,3716.1,3709.01,3716.09,8028.636,2024-12-11 08:59:59.999000-03:00,29802115.06199,10040,5283.673,19611688.13985,0,3711.830088218766,3697.2031631490213,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1260,2024-12-11 09:00:00,3716.1,3723.38,3716.09,3722.65,10119.1,2024-12-11 09:04:59.999000-03:00,37642651.58112,16177,6854.123,25496597.37086,0,3713.797344906263,3698.201078319648,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1261,2024-12-11 09:05:00,3722.65,3725.93,3716.37,3717.5,10275.076,2024-12-11 09:09:59.999000-03:00,38238328.2622,14203,3872.402,14412814.77796,0,3714.470554923306,3698.9578987777013,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1262,2024-12-11 09:10:00,3717.49,3720.48,3709.66,3713.2,6152.056,2024-12-11 09:14:59.999000-03:00,22850340.79771,11420,1996.066,7414808.21933,0,3714.23954493725,3699.5164125511246,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
1263,2024-12-11 09:15:00,3713.2,3721.67,3709.71,3718.15,9973.304,2024-12-11 09:19:59.999000-03:00,37044262.09733,13918,4638.738,17233590.78754,0,3714.9505367668403,3700.247141470689,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
