Date,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-02-14 10:20:00-03:00,2686.91,2689.33,2685.35,2687.03,5874.456,2025-02-14 10:24:59.999000-03:00,,,,,
2025-02-14 10:25:00-03:00,2687.04,2687.2,2683.5,2683.83,5781.888,2025-02-14 10:29:59.999000-03:00,,,,,
2025-02-14 10:30:00-03:00,2683.83,2703.74,2683.83,2702.43,38627.477,2025-02-14 10:34:59.999000-03:00,,,,,
2025-02-14 10:35:00-03:00,2702.42,2702.62,2695.85,2697.89,11544.832,2025-02-14 10:39:59.999000-03:00,,,,,
2025-02-14 10:40:00-03:00,2697.89,2698.71,2691.18,2692.78,6505.854,2025-02-14 10:44:59.999000-03:00,,,,,
2025-02-14 10:45:00-03:00,2692.77,2701.57,2691.16,2700.4,9248.63,2025-02-14 10:49:59.999000-03:00,,,,,
2025-02-14 10:50:00-03:00,2700.4,2702.0,2699.0,2700.6,5727.214,2025-02-14 10:54:59.999000-03:00,,,,,
2025-02-14 10:55:00-03:00,2700.6,2704.43,2699.06,2699.79,6690.276,2025-02-14 10:59:59.999000-03:00,,,,,
2025-02-14 11:00:00-03:00,2699.79,2707.79,2697.78,2706.58,8276.789,2025-02-14 11:04:59.999000-03:00,,,,,
2025-02-14 11:05:00-03:00,2706.59,2710.97,2701.76,2702.6,13186.913,2025-02-14 11:09:59.999000-03:00,,,,,
2025-02-14 11:10:00-03:00,2702.59,2702.59,2698.01,2699.24,8749.857,2025-02-14 11:14:59.999000-03:00,,,,,
2025-02-14 11:15:00-03:00,2699.25,2702.88,2699.24,2701.13,4843.804,2025-02-14 11:19:59.999000-03:00,,,,,
2025-02-14 11:20:00-03:00,2701.13,2701.97,2695.14,2698.11,11432.579,2025-02-14 11:24:59.999000-03:00,,,,,
2025-02-14 11:25:00-03:00,2698.11,2699.13,2694.19,2696.09,4134.277,2025-02-14 11:29:59.999000-03:00,,,,,
2025-02-14 11:30:00-03:00,2696.1,2704.08,2692.37,2703.34,10102.443,2025-02-14 11:34:59.999000-03:00,,,,,
2025-02-14 11:35:00-03:00,2703.35,2715.02,2703.0,2711.21,21900.259,2025-02-14 11:39:59.999000-03:00,,,,,
2025-02-14 11:40:00-03:00,2711.21,2711.21,2702.5,2706.56,7757.973,2025-02-14 11:44:59.999000-03:00,,,,,
2025-02-14 11:45:00-03:00,2706.55,2715.96,2706.55,2711.76,15272.276,2025-02-14 11:49:59.999000-03:00,,,,,
2025-02-14 11:50:00-03:00,2711.76,2736.8,2709.2,2724.84,67833.008,2025-02-14 11:54:59.999000-03:00,,,,,
2025-02-14 11:55:00-03:00,2724.84,2726.08,2716.8,2719.51,19462.334,2025-02-14 11:59:59.999000-03:00,,,,,
2025-02-14 12:00:00-03:00,2719.51,2722.21,2709.0,2713.33,15277.911,2025-02-14 12:04:59.999000-03:00,,,,,
2025-02-14 12:05:00-03:00,2713.34,2719.14,2709.0,2711.48,19284.961,2025-02-14 12:09:59.999000-03:00,,,,,
2025-02-14 12:10:00-03:00,2711.48,2713.35,2697.22,2702.22,22183.213,2025-02-14 12:14:59.999000-03:00,,,,,
2025-02-14 12:15:00-03:00,2702.23,2702.87,2687.0,2689.47,36363.025,2025-02-14 12:19:59.999000-03:00,,,,,
2025-02-14 12:20:00-03:00,2689.56,2702.17,2689.55,2700.11,20896.235,2025-02-14 12:24:59.999000-03:00,,,,,
2025-02-14 12:25:00-03:00,2700.11,2704.41,2694.81,2695.85,9476.962,2025-02-14 12:29:59.999000-03:00,,,,,
2025-02-14 12:30:00-03:00,2695.86,2704.8,2692.76,2702.37,8357.087,2025-02-14 12:34:59.999000-03:00,,,,,
2025-02-14 12:35:00-03:00,2702.36,2714.25,2702.36,2713.63,16770.733,2025-02-14 12:39:59.999000-03:00,,,,,
2025-02-14 12:40:00-03:00,2713.63,2715.0,2708.67,2709.91,10292.041,2025-02-14 12:44:59.999000-03:00,,,,,
2025-02-14 12:45:00-03:00,2709.91,2715.5,2709.86,2715.0,9616.783,2025-02-14 12:49:59.999000-03:00,,,,,
2025-02-14 12:50:00-03:00,2715.0,2735.68,2714.35,2735.33,33073.409,2025-02-14 12:54:59.999000-03:00,,,,,
2025-02-14 12:55:00-03:00,2735.33,2746.6,2730.46,2733.34,68652.423,2025-02-14 12:59:59.999000-03:00,,,,,
2025-02-14 13:00:00-03:00,2733.35,2741.52,2727.59,2731.84,32412.216,2025-02-14 13:04:59.999000-03:00,,,,,
2025-02-14 13:05:00-03:00,2731.83,2739.96,2724.0,2726.5,19057.808,2025-02-14 13:09:59.999000-03:00,,,,,
2025-02-14 13:10:00-03:00,2726.5,2727.14,2718.32,2721.74,18097.403,2025-02-14 13:14:59.999000-03:00,,,,,
2025-02-14 13:15:00-03:00,2721.74,2724.57,2713.26,2713.71,22525.949,2025-02-14 13:19:59.999000-03:00,,,,,
2025-02-14 13:20:00-03:00,2713.72,2721.81,2708.25,2719.97,20704.637,2025-02-14 13:24:59.999000-03:00,,,,,
2025-02-14 13:25:00-03:00,2719.97,2731.0,2719.56,2724.15,15788.39,2025-02-14 13:29:59.999000-03:00,,,,,
2025-02-14 13:30:00-03:00,2724.15,2727.59,2721.0,2722.26,9386.122,2025-02-14 13:34:59.999000-03:00,,,,,
2025-02-14 13:35:00-03:00,2722.25,2727.8,2718.67,2726.86,6928.248,2025-02-14 13:39:59.999000-03:00,,,,,
2025-02-14 13:40:00-03:00,2726.86,2730.51,2724.68,2726.74,4659.384,2025-02-14 13:44:59.999000-03:00,,,,,
2025-02-14 13:45:00-03:00,2726.74,2729.3,2721.0,2724.81,3916.063,2025-02-14 13:49:59.999000-03:00,,,,,
2025-02-14 13:50:00-03:00,2724.81,2729.0,2722.28,2728.18,4591.353,2025-02-14 13:54:59.999000-03:00,,,,,
2025-02-14 13:55:00-03:00,2728.16,2743.05,2727.39,2742.17,23269.138,2025-02-14 13:59:59.999000-03:00,,,,,
2025-02-14 14:00:00-03:00,2741.94,2741.94,2732.68,2738.09,21186.706,2025-02-14 14:04:59.999000-03:00,,,,,
2025-02-14 14:05:00-03:00,2737.73,2739.48,2732.22,2737.2,8697.997,2025-02-14 14:09:59.999000-03:00,,,,,
2025-02-14 14:10:00-03:00,2737.2,2737.21,2730.0,2732.57,11633.494,2025-02-14 14:14:59.999000-03:00,,,,,
2025-02-14 14:15:00-03:00,2732.56,2738.45,2731.0,2733.25,7368.9,2025-02-14 14:19:59.999000-03:00,,,,,
2025-02-14 14:20:00-03:00,2733.26,2741.9,2733.21,2741.9,8936.887,2025-02-14 14:24:59.999000-03:00,,,,,
2025-02-14 14:25:00-03:00,2741.89,2744.78,2735.1,2735.87,9950.843,2025-02-14 14:29:59.999000-03:00,,,,,
2025-02-14 14:30:00-03:00,2735.89,2741.21,2733.37,2740.0,7929.604,2025-02-14 14:34:59.999000-03:00,,,,,
2025-02-14 14:35:00-03:00,2739.99,2749.99,2739.99,2744.65,18848.112,2025-02-14 14:39:59.999000-03:00,,,,,
2025-02-14 14:40:00-03:00,2744.66,2755.0,2743.78,2752.08,23803.259,2025-02-14 14:44:59.999000-03:00,,,,,
2025-02-14 14:45:00-03:00,2752.07,2777.21,2751.94,2775.36,44382.005,2025-02-14 14:49:59.999000-03:00,,,,,
2025-02-14 14:50:00-03:00,2775.35,2777.22,2768.35,2775.04,31132.035,2025-02-14 14:54:59.999000-03:00,,,,,
2025-02-14 14:55:00-03:00,2775.05,2779.99,2771.48,2772.79,32005.532,2025-02-14 14:59:59.999000-03:00,,,,,
2025-02-14 15:00:00-03:00,2772.79,2789.36,2772.03,2780.52,47505.765,2025-02-14 15:04:59.999000-03:00,,,,,
2025-02-14 15:05:00-03:00,2780.52,2791.0,2779.79,2781.12,24269.972,2025-02-14 15:09:59.999000-03:00,,,,,
2025-02-14 15:10:00-03:00,2781.12,2786.47,2778.24,2783.0,16946.418,2025-02-14 15:14:59.999000-03:00,,,,,
2025-02-14 15:15:00-03:00,2782.99,2786.84,2776.76,2779.92,20007.546,2025-02-14 15:19:59.999000-03:00,,,,,
2025-02-14 15:20:00-03:00,2779.92,2785.36,2773.97,2776.58,15470.713,2025-02-14 15:24:59.999000-03:00,,,,,
2025-02-14 15:25:00-03:00,2776.59,2776.59,2765.78,2768.66,15905.478,2025-02-14 15:29:59.999000-03:00,,,,,
2025-02-14 15:30:00-03:00,2768.66,2773.27,2766.66,2772.31,11983.206,2025-02-14 15:34:59.999000-03:00,,,,,
2025-02-14 15:35:00-03:00,2772.31,2772.32,2760.0,2761.04,13527.503,2025-02-14 15:39:59.999000-03:00,,,,,
2025-02-14 15:40:00-03:00,2761.05,2765.73,2759.06,2761.26,13281.559,2025-02-14 15:44:59.999000-03:00,,,,,
2025-02-14 15:45:00-03:00,2761.26,2767.94,2761.07,2763.29,12041.889,2025-02-14 15:49:59.999000-03:00,,,,,
2025-02-14 15:50:00-03:00,2763.3,2767.84,2759.54,2761.1,8371.572,2025-02-14 15:54:59.999000-03:00,,,,,
2025-02-14 15:55:00-03:00,2761.11,2761.53,2753.38,2754.67,12215.166,2025-02-14 15:59:59.999000-03:00,,,,,
2025-02-14 16:00:00-03:00,2754.67,2761.53,2754.07,2759.27,9367.836,2025-02-14 16:04:59.999000-03:00,,,,,
2025-02-14 16:05:00-03:00,2759.26,2762.32,2756.74,2759.12,5709.647,2025-02-14 16:09:59.999000-03:00,,,,,
2025-02-14 16:10:00-03:00,2759.12,2759.25,2754.44,2755.31,3463.058,2025-02-14 16:14:59.999000-03:00,,,,,
2025-02-14 16:15:00-03:00,2755.31,2759.45,2752.69,2757.24,4598.799,2025-02-14 16:19:59.999000-03:00,,,,,
2025-02-14 16:20:00-03:00,2757.24,2757.39,2751.86,2755.41,5650.608,2025-02-14 16:24:59.999000-03:00,,,,,
2025-02-14 16:25:00-03:00,2755.4,2755.4,2745.33,2748.28,11316.336,2025-02-14 16:29:59.999000-03:00,,,,,
2025-02-14 16:30:00-03:00,2748.28,2748.79,2734.39,2737.69,25720.447,2025-02-14 16:34:59.999000-03:00,,,,,
2025-02-14 16:35:00-03:00,2737.7,2745.2,2737.12,2743.23,13280.219,2025-02-14 16:39:59.999000-03:00,,,,,
2025-02-14 16:40:00-03:00,2743.24,2746.1,2741.21,2744.15,9158.042,2025-02-14 16:44:59.999000-03:00,,,,,
2025-02-14 16:45:00-03:00,2744.15,2745.74,2738.46,2740.75,6579.799,2025-02-14 16:49:59.999000-03:00,,,,,
2025-02-14 16:50:00-03:00,2740.76,2741.41,2726.36,2731.86,18360.456,2025-02-14 16:54:59.999000-03:00,,,,,
2025-02-14 16:55:00-03:00,2731.85,2736.84,2730.3,2736.68,5843.281,2025-02-14 16:59:59.999000-03:00,,,,,
2025-02-14 17:00:00-03:00,2736.69,2738.78,2733.97,2733.98,6001.03,2025-02-14 17:04:59.999000-03:00,,,,,
2025-02-14 17:05:00-03:00,2733.97,2738.41,2730.85,2738.4,5806.397,2025-02-14 17:09:59.999000-03:00,,,,,
2025-02-14 17:10:00-03:00,2738.41,2745.34,2736.87,2743.85,8059.658,2025-02-14 17:14:59.999000-03:00,,,,,
2025-02-14 17:15:00-03:00,2743.86,2749.99,2743.86,2747.03,15827.617,2025-02-14 17:19:59.999000-03:00,,,,,
2025-02-14 17:20:00-03:00,2747.04,2747.86,2741.3,2744.65,6941.562,2025-02-14 17:24:59.999000-03:00,,,,,
2025-02-14 17:25:00-03:00,2744.64,2746.7,2743.58,2745.33,4721.223,2025-02-14 17:29:59.999000-03:00,,,,,
2025-02-14 17:30:00-03:00,2745.34,2745.61,2740.26,2742.78,5440.825,2025-02-14 17:34:59.999000-03:00,,,,,
2025-02-14 17:35:00-03:00,2742.78,2747.21,2741.86,2745.6,4040.811,2025-02-14 17:39:59.999000-03:00,,,,,
2025-02-14 17:40:00-03:00,2745.6,2745.6,2740.64,2741.84,4221.398,2025-02-14 17:44:59.999000-03:00,,,,,
2025-02-14 17:45:00-03:00,2741.84,2744.06,2736.14,2738.06,7741.64,2025-02-14 17:49:59.999000-03:00,,,,,
2025-02-14 17:50:00-03:00,2738.07,2739.51,2731.62,2738.46,8149.472,2025-02-14 17:54:59.999000-03:00,,,,,
2025-02-14 17:55:00-03:00,2738.45,2738.45,2719.53,2727.09,21679.224,2025-02-14 17:59:59.999000-03:00,,,,,
2025-02-14 18:00:00-03:00,2727.09,2731.6,2721.25,2729.31,8439.952,2025-02-14 18:04:59.999000-03:00,,,,,
2025-02-14 18:05:00-03:00,2729.3,2732.18,2717.4,2719.0,11755.613,2025-02-14 18:09:59.999000-03:00,,,,,
2025-02-14 18:10:00-03:00,2719.01,2720.0,2704.23,2712.2,34298.319,2025-02-14 18:14:59.999000-03:00,,,,,
2025-02-14 18:15:00-03:00,2712.19,2719.99,2707.0,2718.66,11616.644,2025-02-14 18:19:59.999000-03:00,,,,,
2025-02-14 18:20:00-03:00,2718.66,2723.51,2714.7,2723.43,8234.645,2025-02-14 18:24:59.999000-03:00,,,,,
2025-02-14 18:25:00-03:00,2723.42,2726.92,2721.32,2722.72,7905.437,2025-02-14 18:29:59.999000-03:00,,,,,
2025-02-14 18:30:00-03:00,2722.73,2734.19,2722.23,2729.35,18799.971,2025-02-14 18:34:59.999000-03:00,,,,,
2025-02-14 18:35:00-03:00,2729.35,2750.0,2728.35,2742.22,41802.712,2025-02-14 18:39:59.999000-03:00,,,,,
2025-02-14 18:40:00-03:00,2742.21,2744.46,2737.35,2738.4,12297.07,2025-02-14 18:44:59.999000-03:00,,,,,
2025-02-14 18:45:00-03:00,2738.38,2742.45,2735.8,2736.7,10109.242,2025-02-14 18:49:59.999000-03:00,,,,,
2025-02-14 18:50:00-03:00,2736.7,2737.98,2733.65,2737.87,4475.877,2025-02-14 18:54:59.999000-03:00,,,,,
2025-02-14 18:55:00-03:00,2737.89,2744.29,2737.89,2742.83,4526.78,2025-02-14 18:59:59.999000-03:00,,,,,
2025-02-14 19:00:00-03:00,2742.83,2747.54,2741.31,2744.47,6586.048,2025-02-14 19:04:59.999000-03:00,,,,,
2025-02-14 19:05:00-03:00,2744.47,2745.63,2739.14,2742.14,6737.482,2025-02-14 19:09:59.999000-03:00,,,,,
2025-02-14 19:10:00-03:00,2742.14,2745.0,2739.33,2740.55,3952.66,2025-02-14 19:14:59.999000-03:00,,,,,
2025-02-14 19:15:00-03:00,2740.55,2740.71,2733.57,2734.53,10236.163,2025-02-14 19:19:59.999000-03:00,,,,,
2025-02-14 19:20:00-03:00,2734.52,2738.15,2732.05,2736.26,3693.053,2025-02-14 19:24:59.999000-03:00,,,,,
2025-02-14 19:25:00-03:00,2736.26,2739.38,2734.1,2737.88,2802.578,2025-02-14 19:29:59.999000-03:00,,,,,
2025-02-14 19:30:00-03:00,2737.87,2737.87,2722.0,2726.62,9134.895,2025-02-14 19:34:59.999000-03:00,,,,,
2025-02-14 19:35:00-03:00,2726.62,2727.0,2711.0,2723.58,15680.387,2025-02-14 19:39:59.999000-03:00,,,,,
2025-02-14 19:40:00-03:00,2723.58,2725.69,2723.0,2724.02,3283.176,2025-02-14 19:44:59.999000-03:00,,,,,
2025-02-14 19:45:00-03:00,2724.03,2724.19,2709.76,2713.41,8189.988,2025-02-14 19:49:59.999000-03:00,,,,,
2025-02-14 19:50:00-03:00,2713.41,2714.75,2709.08,2709.63,7490.095,2025-02-14 19:54:59.999000-03:00,,,,,
2025-02-14 19:55:00-03:00,2709.63,2718.68,2705.59,2716.59,10013.315,2025-02-14 19:59:59.999000-03:00,,,,,
2025-02-14 20:00:00-03:00,2716.59,2723.5,2713.4,2718.06,9120.025,2025-02-14 20:04:59.999000-03:00,,,,,
2025-02-14 20:05:00-03:00,2718.07,2721.91,2716.68,2720.65,4479.174,2025-02-14 20:09:59.999000-03:00,,,,,
2025-02-14 20:10:00-03:00,2720.65,2726.51,2719.73,2723.89,6140.606,2025-02-14 20:14:59.999000-03:00,,,,,
2025-02-14 20:15:00-03:00,2723.89,2725.54,2722.44,2724.67,3323.72,2025-02-14 20:19:59.999000-03:00,,,,,
2025-02-14 20:20:00-03:00,2724.66,2727.31,2722.0,2723.93,3307.689,2025-02-14 20:24:59.999000-03:00,,,,,
2025-02-14 20:25:00-03:00,2723.93,2729.7,2723.73,2724.36,3371.246,2025-02-14 20:29:59.999000-03:00,,,,,
2025-02-14 20:30:00-03:00,2724.35,2727.2,2721.28,2726.19,4744.58,2025-02-14 20:34:59.999000-03:00,,,,,
2025-02-14 20:35:00-03:00,2726.18,2729.52,2719.44,2719.45,14567.572,2025-02-14 20:39:59.999000-03:00,,,,,
2025-02-14 20:40:00-03:00,2719.44,2723.14,2716.08,2723.13,6043.079,2025-02-14 20:44:59.999000-03:00,,,,,
2025-02-14 20:45:00-03:00,2723.14,2724.85,2721.21,2723.38,2435.618,2025-02-14 20:49:59.999000-03:00,,,,,
2025-02-14 20:50:00-03:00,2723.38,2723.61,2721.06,2722.13,1851.301,2025-02-14 20:54:59.999000-03:00,,,,,
2025-02-14 20:55:00-03:00,2722.12,2724.87,2720.45,2724.74,2955.524,2025-02-14 20:59:59.999000-03:00,,,,,
2025-02-14 21:00:00-03:00,2724.75,2726.28,2721.83,2726.27,3558.737,2025-02-14 21:04:59.999000-03:00,,,,,
2025-02-14 21:05:00-03:00,2726.28,2726.63,2718.81,2722.33,4870.192,2025-02-14 21:09:59.999000-03:00,,,,,
2025-02-14 21:10:00-03:00,2722.34,2724.86,2720.49,2722.62,3732.034,2025-02-14 21:14:59.999000-03:00,,,,,
2025-02-14 21:15:00-03:00,2722.63,2724.53,2718.5,2719.93,3965.894,2025-02-14 21:19:59.999000-03:00,,,,,
2025-02-14 21:20:00-03:00,2719.93,2720.06,2713.76,2715.64,5151.43,2025-02-14 21:24:59.999000-03:00,,,,,
2025-02-14 21:25:00-03:00,2715.63,2716.1,2711.0,2711.0,6472.582,2025-02-14 21:29:59.999000-03:00,,,,,
2025-02-14 21:30:00-03:00,2711.0,2711.45,2702.45,2708.0,16541.495,2025-02-14 21:34:59.999000-03:00,,,,,
2025-02-14 21:35:00-03:00,2708.01,2713.2,2704.0,2713.2,5894.954,2025-02-14 21:39:59.999000-03:00,,,,,
2025-02-14 21:40:00-03:00,2713.2,2713.4,2709.33,2712.09,2385.551,2025-02-14 21:44:59.999000-03:00,,,,,
2025-02-14 21:45:00-03:00,2712.09,2715.09,2711.54,2714.87,3936.701,2025-02-14 21:49:59.999000-03:00,,,,,
2025-02-14 21:50:00-03:00,2714.88,2717.81,2712.5,2713.91,2756.329,2025-02-14 21:54:59.999000-03:00,,,,,
2025-02-14 21:55:00-03:00,2713.9,2715.96,2713.34,2715.72,1482.47,2025-02-14 21:59:59.999000-03:00,,,,,
2025-02-14 22:00:00-03:00,2715.73,2721.02,2713.6,2718.54,7150.929,2025-02-14 22:04:59.999000-03:00,,,,,
2025-02-14 22:05:00-03:00,2718.54,2722.44,2717.67,2720.72,6234.567,2025-02-14 22:09:59.999000-03:00,,,,,
2025-02-14 22:10:00-03:00,2720.72,2720.72,2717.97,2718.93,2252.551,2025-02-14 22:14:59.999000-03:00,,,,,
2025-02-14 22:15:00-03:00,2718.94,2720.46,2713.15,2714.23,5764.21,2025-02-14 22:19:59.999000-03:00,,,,,
2025-02-14 22:20:00-03:00,2714.22,2719.42,2713.26,2718.28,2944.894,2025-02-14 22:24:59.999000-03:00,,,,,
2025-02-14 22:25:00-03:00,2718.28,2718.67,2716.08,2718.25,3348.442,2025-02-14 22:29:59.999000-03:00,,,,,
2025-02-14 22:30:00-03:00,2718.26,2720.49,2717.16,2719.05,6286.572,2025-02-14 22:34:59.999000-03:00,,,,,
2025-02-14 22:35:00-03:00,2719.06,2726.44,2719.05,2720.64,4828.664,2025-02-14 22:39:59.999000-03:00,,,,,
2025-02-14 22:40:00-03:00,2720.64,2721.0,2717.71,2719.23,4359.347,2025-02-14 22:44:59.999000-03:00,,,,,
2025-02-14 22:45:00-03:00,2719.22,2723.47,2716.39,2721.59,3128.291,2025-02-14 22:49:59.999000-03:00,,,,,
2025-02-14 22:50:00-03:00,2721.59,2729.87,2721.18,2729.07,7222.913,2025-02-14 22:54:59.999000-03:00,,,,,
2025-02-14 22:55:00-03:00,2729.07,2729.07,2724.55,2727.44,2469.237,2025-02-14 22:59:59.999000-03:00,,,,,
2025-02-14 23:00:00-03:00,2727.44,2733.49,2726.37,2728.35,11196.792,2025-02-14 23:04:59.999000-03:00,,,,,
2025-02-14 23:05:00-03:00,2728.35,2730.5,2726.36,2729.86,3737.734,2025-02-14 23:09:59.999000-03:00,,,,,
2025-02-14 23:10:00-03:00,2729.87,2730.92,2726.86,2726.86,4154.294,2025-02-14 23:14:59.999000-03:00,,,,,
2025-02-14 23:15:00-03:00,2726.86,2727.45,2722.4,2723.72,3047.941,2025-02-14 23:19:59.999000-03:00,,,,,
2025-02-14 23:20:00-03:00,2723.72,2725.8,2721.05,2721.9,3621.772,2025-02-14 23:24:59.999000-03:00,,,,,
2025-02-14 23:25:00-03:00,2721.9,2723.4,2720.17,2721.44,3683.711,2025-02-14 23:29:59.999000-03:00,,,,,
2025-02-14 23:30:00-03:00,2721.47,2722.0,2719.92,2721.17,2272.217,2025-02-14 23:34:59.999000-03:00,,,,,
2025-02-14 23:35:00-03:00,2721.17,2723.1,2719.5,2722.55,2289.294,2025-02-14 23:39:59.999000-03:00,,,,,
2025-02-14 23:40:00-03:00,2722.55,2726.54,2721.99,2726.22,2094.203,2025-02-14 23:44:59.999000-03:00,,,,,
2025-02-14 23:45:00-03:00,2726.23,2728.19,2725.0,2727.9,2168.537,2025-02-14 23:49:59.999000-03:00,,,,,
2025-02-14 23:50:00-03:00,2727.9,2732.22,2727.0,2728.33,4207.488,2025-02-14 23:54:59.999000-03:00,,,,,
2025-02-14 23:55:00-03:00,2728.34,2730.71,2726.34,2730.12,7127.297,2025-02-14 23:59:59.999000-03:00,,,,,
2025-02-15 00:00:00-03:00,2730.12,2732.57,2728.76,2730.99,4874.917,2025-02-15 00:04:59.999000-03:00,,,,,
2025-02-15 00:05:00-03:00,2730.99,2738.0,2730.99,2736.71,9673.491,2025-02-15 00:09:59.999000-03:00,,,,,
2025-02-15 00:10:00-03:00,2736.7,2736.71,2732.62,2733.36,5876.848,2025-02-15 00:14:59.999000-03:00,,,,,
2025-02-15 00:15:00-03:00,2733.37,2733.37,2730.0,2731.16,3580.645,2025-02-15 00:19:59.999000-03:00,,,,,
2025-02-15 00:20:00-03:00,2731.16,2732.46,2730.0,2730.38,1401.278,2025-02-15 00:24:59.999000-03:00,,,,,
2025-02-15 00:25:00-03:00,2730.37,2731.45,2728.76,2730.53,2219.403,2025-02-15 00:29:59.999000-03:00,,,,,
2025-02-15 00:30:00-03:00,2730.53,2730.73,2725.17,2726.2,6818.359,2025-02-15 00:34:59.999000-03:00,,,,,
2025-02-15 00:35:00-03:00,2726.2,2726.2,2723.73,2724.5,2675.98,2025-02-15 00:39:59.999000-03:00,,,,,
2025-02-15 00:40:00-03:00,2724.51,2727.72,2724.42,2726.47,1327.974,2025-02-15 00:44:59.999000-03:00,,,,,
2025-02-15 00:45:00-03:00,2726.47,2726.79,2724.29,2726.01,1865.18,2025-02-15 00:49:59.999000-03:00,,,,,
2025-02-15 00:50:00-03:00,2726.01,2728.31,2723.68,2724.76,1948.13,2025-02-15 00:54:59.999000-03:00,,,,,
2025-02-15 00:55:00-03:00,2724.76,2725.28,2722.3,2723.21,2185.176,2025-02-15 00:59:59.999000-03:00,,,,,
2025-02-15 01:00:00-03:00,2723.2,2724.24,2721.31,2724.2,2570.7,2025-02-15 01:04:59.999000-03:00,,,,,
2025-02-15 01:05:00-03:00,2724.2,2725.22,2722.23,2723.96,2493.559,2025-02-15 01:09:59.999000-03:00,,,,,
2025-02-15 01:10:00-03:00,2723.96,2729.83,2723.95,2728.16,13933.659,2025-02-15 01:14:59.999000-03:00,,,,,
2025-02-15 01:15:00-03:00,2728.15,2731.0,2727.64,2730.53,3677.542,2025-02-15 01:19:59.999000-03:00,,,,,
2025-02-15 01:20:00-03:00,2730.54,2732.73,2729.44,2730.09,2730.622,2025-02-15 01:24:59.999000-03:00,,,,,
2025-02-15 01:25:00-03:00,2730.1,2731.0,2729.07,2729.59,1896.904,2025-02-15 01:29:59.999000-03:00,,,,,
2025-02-15 01:30:00-03:00,2729.58,2731.0,2724.02,2724.09,3551.215,2025-02-15 01:34:59.999000-03:00,,,,,
2025-02-15 01:35:00-03:00,2724.08,2724.09,2721.01,2721.02,3621.215,2025-02-15 01:39:59.999000-03:00,,,,,
2025-02-15 01:40:00-03:00,2721.01,2721.32,2716.28,2718.31,5940.53,2025-02-15 01:44:59.999000-03:00,,,,,
2025-02-15 01:45:00-03:00,2718.31,2721.34,2718.0,2719.2,4177.761,2025-02-15 01:49:59.999000-03:00,,,,,
2025-02-15 01:50:00-03:00,2719.2,2721.44,2718.8,2721.44,1924.728,2025-02-15 01:54:59.999000-03:00,,,,,
2025-02-15 01:55:00-03:00,2721.44,2721.44,2718.16,2719.56,1621.387,2025-02-15 01:59:59.999000-03:00,,,,,
2025-02-15 02:00:00-03:00,2719.55,2720.83,2716.8,2720.83,3906.287,2025-02-15 02:04:59.999000-03:00,,,,,
2025-02-15 02:05:00-03:00,2720.83,2723.78,2720.03,2722.15,1888.056,2025-02-15 02:09:59.999000-03:00,,,,,
2025-02-15 02:10:00-03:00,2722.16,2722.82,2718.62,2718.63,2041.569,2025-02-15 02:14:59.999000-03:00,,,,,
2025-02-15 02:15:00-03:00,2718.62,2720.84,2714.23,2718.46,5830.246,2025-02-15 02:19:59.999000-03:00,,,,,
2025-02-15 02:20:00-03:00,2718.45,2721.6,2717.04,2721.01,1646.957,2025-02-15 02:24:59.999000-03:00,,,,,
