Date,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-02-14 09:32:00-03:00,2689.03,2689.17,2687.41,2687.54,2066.584,2025-02-14 09:32:59.999000-03:00,,,,,
2025-02-14 09:33:00-03:00,2687.54,2689.18,2687.53,2688.43,727.89,2025-02-14 09:33:59.999000-03:00,,,,,
2025-02-14 09:34:00-03:00,2688.43,2689.65,2688.42,2689.09,602.938,2025-02-14 09:34:59.999000-03:00,,,,,
2025-02-14 09:35:00-03:00,2689.08,2689.08,2687.45,2688.39,1035.289,2025-02-14 09:35:59.999000-03:00,,,,,
2025-02-14 09:36:00-03:00,2688.39,2688.78,2686.1,2686.11,513.803,2025-02-14 09:36:59.999000-03:00,,,,,
2025-02-14 09:37:00-03:00,2686.1,2687.79,2685.19,2685.21,2061.057,2025-02-14 09:37:59.999000-03:00,,,,,
2025-02-14 09:38:00-03:00,2685.21,2685.44,2684.0,2685.43,762.841,2025-02-14 09:38:59.999000-03:00,,,,,
2025-02-14 09:39:00-03:00,2685.44,2685.44,2683.03,2683.63,730.345,2025-02-14 09:39:59.999000-03:00,,,,,
2025-02-14 09:40:00-03:00,2683.63,2684.47,2683.24,2683.57,1396.73,2025-02-14 09:40:59.999000-03:00,,,,,
2025-02-14 09:41:00-03:00,2683.56,2683.87,2682.43,2683.24,574.14,2025-02-14 09:41:59.999000-03:00,,,,,
2025-02-14 09:42:00-03:00,2683.24,2684.23,2681.77,2681.77,1594.042,2025-02-14 09:42:59.999000-03:00,,,,,
2025-02-14 09:43:00-03:00,2681.77,2681.77,2680.26,2680.48,656.292,2025-02-14 09:43:59.999000-03:00,,,,,
2025-02-14 09:44:00-03:00,2680.48,2682.06,2680.01,2681.41,955.428,2025-02-14 09:44:59.999000-03:00,,,,,
2025-02-14 09:45:00-03:00,2681.41,2681.96,2680.46,2680.47,1738.287,2025-02-14 09:45:59.999000-03:00,,,,,
2025-02-14 09:46:00-03:00,2680.47,2683.77,2678.73,2683.39,1990.266,2025-02-14 09:46:59.999000-03:00,,,,,
2025-02-14 09:47:00-03:00,2683.39,2683.39,2682.0,2682.75,822.244,2025-02-14 09:47:59.999000-03:00,,,,,
2025-02-14 09:48:00-03:00,2682.82,2683.93,2681.64,2683.92,731.387,2025-02-14 09:48:59.999000-03:00,,,,,
2025-02-14 09:49:00-03:00,2683.93,2683.93,2680.2,2681.77,1103.768,2025-02-14 09:49:59.999000-03:00,,,,,
2025-02-14 09:50:00-03:00,2681.76,2681.76,2678.5,2679.46,1557.712,2025-02-14 09:50:59.999000-03:00,,,,,
2025-02-14 09:51:00-03:00,2679.46,2682.34,2679.45,2682.34,577.669,2025-02-14 09:51:59.999000-03:00,,,,,
2025-02-14 09:52:00-03:00,2682.33,2683.0,2681.56,2682.37,662.919,2025-02-14 09:52:59.999000-03:00,,,,,
2025-02-14 09:53:00-03:00,2682.38,2682.85,2681.39,2682.81,935.411,2025-02-14 09:53:59.999000-03:00,,,,,
2025-02-14 09:54:00-03:00,2682.81,2682.99,2682.04,2682.51,367.054,2025-02-14 09:54:59.999000-03:00,,,,,
2025-02-14 09:55:00-03:00,2682.51,2682.52,2680.01,2680.67,644.065,2025-02-14 09:55:59.999000-03:00,,,,,
2025-02-14 09:56:00-03:00,2680.67,2682.18,2680.15,2682.18,1099.804,2025-02-14 09:56:59.999000-03:00,,,,,
2025-02-14 09:57:00-03:00,2682.19,2682.98,2682.14,2682.5,436.636,2025-02-14 09:57:59.999000-03:00,,,,,
2025-02-14 09:58:00-03:00,2682.5,2684.25,2682.36,2684.14,586.194,2025-02-14 09:58:59.999000-03:00,,,,,
2025-02-14 09:59:00-03:00,2684.14,2685.38,2683.86,2684.87,1163.832,2025-02-14 09:59:59.999000-03:00,,,,,
2025-02-14 10:00:00-03:00,2684.87,2687.38,2684.02,2687.38,1386.178,2025-02-14 10:00:59.999000-03:00,,,,,
2025-02-14 10:01:00-03:00,2687.37,2687.38,2685.32,2686.01,1119.588,2025-02-14 10:01:59.999000-03:00,,,,,
2025-02-14 10:02:00-03:00,2686.0,2686.01,2683.32,2683.46,575.204,2025-02-14 10:02:59.999000-03:00,,,,,
2025-02-14 10:03:00-03:00,2683.47,2685.58,2683.26,2685.19,487.914,2025-02-14 10:03:59.999000-03:00,,,,,
2025-02-14 10:04:00-03:00,2685.2,2687.27,2685.2,2687.27,1070.928,2025-02-14 10:04:59.999000-03:00,,,,,
2025-02-14 10:05:00-03:00,2687.26,2688.66,2687.01,2688.01,2138.077,2025-02-14 10:05:59.999000-03:00,,,,,
2025-02-14 10:06:00-03:00,2688.02,2688.42,2686.68,2688.42,728.932,2025-02-14 10:06:59.999000-03:00,,,,,
2025-02-14 10:07:00-03:00,2688.43,2689.04,2687.79,2688.02,604.11,2025-02-14 10:07:59.999000-03:00,,,,,
2025-02-14 10:08:00-03:00,2688.02,2689.46,2686.94,2687.42,960.425,2025-02-14 10:08:59.999000-03:00,,,,,
2025-02-14 10:09:00-03:00,2687.43,2688.28,2686.8,2688.28,618.21,2025-02-14 10:09:59.999000-03:00,,,,,
2025-02-14 10:10:00-03:00,2688.31,2690.0,2688.02,2689.96,867.524,2025-02-14 10:10:59.999000-03:00,,,,,
2025-02-14 10:11:00-03:00,2689.96,2691.09,2689.67,2690.79,2818.97,2025-02-14 10:11:59.999000-03:00,,,,,
2025-02-14 10:12:00-03:00,2690.8,2691.39,2690.23,2690.52,1071.963,2025-02-14 10:12:59.999000-03:00,,,,,
2025-02-14 10:13:00-03:00,2690.52,2690.53,2688.9,2689.3,1053.93,2025-02-14 10:13:59.999000-03:00,,,,,
2025-02-14 10:14:00-03:00,2689.31,2689.82,2689.29,2689.32,315.704,2025-02-14 10:14:59.999000-03:00,,,,,
2025-02-14 10:15:00-03:00,2689.32,2691.79,2689.0,2690.57,1054.683,2025-02-14 10:15:59.999000-03:00,,,,,
2025-02-14 10:16:00-03:00,2690.57,2690.57,2688.27,2688.27,533.614,2025-02-14 10:16:59.999000-03:00,,,,,
2025-02-14 10:17:00-03:00,2688.27,2688.41,2686.64,2688.41,1277.769,2025-02-14 10:17:59.999000-03:00,,,,,
2025-02-14 10:18:00-03:00,2688.4,2688.99,2686.82,2688.98,480.65,2025-02-14 10:18:59.999000-03:00,,,,,
2025-02-14 10:19:00-03:00,2688.98,2688.99,2686.9,2686.9,403.723,2025-02-14 10:19:59.999000-03:00,,,,,
2025-02-14 10:20:00-03:00,2686.91,2687.61,2685.35,2687.45,1236.323,2025-02-14 10:20:59.999000-03:00,,,,,
2025-02-14 10:21:00-03:00,2687.46,2688.25,2687.0,2687.01,1140.248,2025-02-14 10:21:59.999000-03:00,,,,,
2025-02-14 10:22:00-03:00,2687.01,2689.33,2687.01,2688.32,1865.576,2025-02-14 10:22:59.999000-03:00,,,,,
2025-02-14 10:23:00-03:00,2688.33,2689.18,2688.33,2688.45,723.646,2025-02-14 10:23:59.999000-03:00,,,,,
2025-02-14 10:24:00-03:00,2688.45,2689.13,2686.29,2687.03,908.663,2025-02-14 10:24:59.999000-03:00,,,,,
2025-02-14 10:25:00-03:00,2687.04,2687.2,2684.46,2684.78,1844.274,2025-02-14 10:25:59.999000-03:00,,,,,
2025-02-14 10:26:00-03:00,2684.78,2685.94,2684.78,2685.93,923.22,2025-02-14 10:26:59.999000-03:00,,,,,
2025-02-14 10:27:00-03:00,2685.94,2686.18,2683.66,2684.25,1405.563,2025-02-14 10:27:59.999000-03:00,,,,,
2025-02-14 10:28:00-03:00,2684.26,2685.23,2684.05,2684.2,412.422,2025-02-14 10:28:59.999000-03:00,,,,,
2025-02-14 10:29:00-03:00,2684.21,2685.0,2683.5,2683.83,1196.409,2025-02-14 10:29:59.999000-03:00,,,,,
2025-02-14 10:30:00-03:00,2683.83,2690.48,2683.83,2690.11,6073.548,2025-02-14 10:30:59.999000-03:00,,,,,
2025-02-14 10:31:00-03:00,2690.11,2698.95,2689.8,2696.21,8003.795,2025-02-14 10:31:59.999000-03:00,,,,,
2025-02-14 10:32:00-03:00,2696.2,2703.28,2696.2,2698.94,11272.154,2025-02-14 10:32:59.999000-03:00,,,,,
2025-02-14 10:33:00-03:00,2698.94,2702.99,2698.94,2700.17,8403.494,2025-02-14 10:33:59.999000-03:00,,,,,
2025-02-14 10:34:00-03:00,2700.17,2703.74,2698.38,2702.43,4874.486,2025-02-14 10:34:59.999000-03:00,,,,,
2025-02-14 10:35:00-03:00,2702.42,2702.62,2696.59,2699.63,4832.673,2025-02-14 10:35:59.999000-03:00,,,,,
2025-02-14 10:36:00-03:00,2699.62,2700.36,2698.02,2698.02,1468.481,2025-02-14 10:36:59.999000-03:00,,,,,
2025-02-14 10:37:00-03:00,2698.03,2698.03,2695.85,2697.2,2556.357,2025-02-14 10:37:59.999000-03:00,,,,,
2025-02-14 10:38:00-03:00,2697.19,2698.48,2696.17,2697.22,1636.772,2025-02-14 10:38:59.999000-03:00,,,,,
2025-02-14 10:39:00-03:00,2697.22,2698.75,2696.23,2697.89,1050.549,2025-02-14 10:39:59.999000-03:00,,,,,
2025-02-14 10:40:00-03:00,2697.89,2698.71,2697.49,2698.35,659.405,2025-02-14 10:40:59.999000-03:00,,,,,
2025-02-14 10:41:00-03:00,2698.35,2698.69,2695.57,2698.42,1081.53,2025-02-14 10:41:59.999000-03:00,,,,,
2025-02-14 10:42:00-03:00,2698.42,2698.42,2696.35,2696.36,707.573,2025-02-14 10:42:59.999000-03:00,,,,,
2025-02-14 10:43:00-03:00,2696.36,2696.36,2694.12,2695.49,2609.544,2025-02-14 10:43:59.999000-03:00,,,,,
2025-02-14 10:44:00-03:00,2695.5,2695.5,2691.18,2692.78,1447.802,2025-02-14 10:44:59.999000-03:00,,,,,
2025-02-14 10:45:00-03:00,2692.77,2694.83,2691.16,2694.83,3248.92,2025-02-14 10:45:59.999000-03:00,,,,,
2025-02-14 10:46:00-03:00,2694.82,2697.14,2694.29,2697.05,1144.189,2025-02-14 10:46:59.999000-03:00,,,,,
2025-02-14 10:47:00-03:00,2697.06,2699.7,2697.05,2699.65,1296.22,2025-02-14 10:47:59.999000-03:00,,,,,
2025-02-14 10:48:00-03:00,2699.66,2700.45,2698.16,2698.51,1376.249,2025-02-14 10:48:59.999000-03:00,,,,,
2025-02-14 10:49:00-03:00,2698.5,2701.57,2698.5,2700.4,2183.052,2025-02-14 10:49:59.999000-03:00,,,,,
2025-02-14 10:50:00-03:00,2700.4,2700.5,2699.19,2699.5,806.751,2025-02-14 10:50:59.999000-03:00,,,,,
2025-02-14 10:51:00-03:00,2699.5,2702.0,2699.4,2701.86,1145.934,2025-02-14 10:51:59.999000-03:00,,,,,
2025-02-14 10:52:00-03:00,2701.86,2702.0,2699.49,2699.5,626.251,2025-02-14 10:52:59.999000-03:00,,,,,
2025-02-14 10:53:00-03:00,2699.5,2700.21,2699.15,2699.15,707.012,2025-02-14 10:53:59.999000-03:00,,,,,
2025-02-14 10:54:00-03:00,2699.15,2700.86,2699.0,2700.6,2441.266,2025-02-14 10:54:59.999000-03:00,,,,,
2025-02-14 10:55:00-03:00,2700.6,2701.84,2700.59,2701.24,686.236,2025-02-14 10:55:59.999000-03:00,,,,,
2025-02-14 10:56:00-03:00,2701.23,2704.43,2701.23,2701.9,3663.375,2025-02-14 10:56:59.999000-03:00,,,,,
2025-02-14 10:57:00-03:00,2701.9,2701.9,2700.0,2700.6,1316.837,2025-02-14 10:57:59.999000-03:00,,,,,
2025-02-14 10:58:00-03:00,2700.6,2700.92,2699.06,2700.21,614.439,2025-02-14 10:58:59.999000-03:00,,,,,
2025-02-14 10:59:00-03:00,2700.21,2701.33,2699.76,2699.79,409.389,2025-02-14 10:59:59.999000-03:00,,,,,
2025-02-14 11:00:00-03:00,2699.79,2701.57,2697.78,2698.64,2798.051,2025-02-14 11:00:59.999000-03:00,,,,,
2025-02-14 11:01:00-03:00,2698.64,2701.92,2698.64,2701.92,564.758,2025-02-14 11:01:59.999000-03:00,,,,,
2025-02-14 11:02:00-03:00,2701.92,2702.85,2701.33,2702.85,876.861,2025-02-14 11:02:59.999000-03:00,,,,,
2025-02-14 11:03:00-03:00,2702.85,2703.94,2702.84,2703.8,662.987,2025-02-14 11:03:59.999000-03:00,,,,,
2025-02-14 11:04:00-03:00,2703.79,2707.79,2703.79,2706.58,3374.132,2025-02-14 11:04:59.999000-03:00,,,,,
2025-02-14 11:05:00-03:00,2706.59,2708.75,2706.42,2706.79,2243.837,2025-02-14 11:05:59.999000-03:00,,,,,
2025-02-14 11:06:00-03:00,2706.78,2707.6,2706.42,2706.77,1656.184,2025-02-14 11:06:59.999000-03:00,,,,,
2025-02-14 11:07:00-03:00,2706.77,2710.97,2706.76,2707.81,3577.423,2025-02-14 11:07:59.999000-03:00,,,,,
2025-02-14 11:08:00-03:00,2707.81,2707.82,2704.0,2704.31,2201.27,2025-02-14 11:08:59.999000-03:00,,,,,
2025-02-14 11:09:00-03:00,2704.31,2704.31,2701.76,2702.6,3508.199,2025-02-14 11:09:59.999000-03:00,,,,,
2025-02-14 11:10:00-03:00,2702.59,2702.59,2700.7,2701.05,1570.204,2025-02-14 11:10:59.999000-03:00,,,,,
2025-02-14 11:11:00-03:00,2701.04,2701.21,2699.29,2699.99,2948.776,2025-02-14 11:11:59.999000-03:00,,,,,
2025-02-14 11:12:00-03:00,2699.99,2700.82,2698.2,2700.62,1128.256,2025-02-14 11:12:59.999000-03:00,,,,,
2025-02-14 11:13:00-03:00,2700.62,2701.39,2698.01,2698.74,994.186,2025-02-14 11:13:59.999000-03:00,,,,,
2025-02-14 11:14:00-03:00,2698.74,2700.44,2698.74,2699.24,2108.435,2025-02-14 11:14:59.999000-03:00,,,,,
2025-02-14 11:15:00-03:00,2699.25,2701.36,2699.24,2700.22,864.617,2025-02-14 11:15:59.999000-03:00,,,,,
2025-02-14 11:16:00-03:00,2700.22,2701.94,2700.0,2701.47,492.419,2025-02-14 11:16:59.999000-03:00,,,,,
2025-02-14 11:17:00-03:00,2701.47,2702.0,2701.05,2701.06,1135.224,2025-02-14 11:17:59.999000-03:00,,,,,
2025-02-14 11:18:00-03:00,2701.06,2701.95,2700.0,2700.71,1216.319,2025-02-14 11:18:59.999000-03:00,,,,,
2025-02-14 11:19:00-03:00,2700.73,2702.88,2700.73,2701.13,1135.225,2025-02-14 11:19:59.999000-03:00,,,,,
2025-02-14 11:20:00-03:00,2701.13,2701.97,2698.41,2699.37,2766.6,2025-02-14 11:20:59.999000-03:00,,,,,
2025-02-14 11:21:00-03:00,2699.37,2699.37,2695.14,2696.58,5022.297,2025-02-14 11:21:59.999000-03:00,,,,,
2025-02-14 11:22:00-03:00,2696.59,2697.02,2695.58,2696.75,1574.01,2025-02-14 11:22:59.999000-03:00,,,,,
2025-02-14 11:23:00-03:00,2696.75,2698.36,2696.75,2697.38,1307.334,2025-02-14 11:23:59.999000-03:00,,,,,
2025-02-14 11:24:00-03:00,2697.38,2698.15,2696.19,2698.11,762.338,2025-02-14 11:24:59.999000-03:00,,,,,
2025-02-14 11:25:00-03:00,2698.11,2699.13,2697.73,2697.96,829.762,2025-02-14 11:25:59.999000-03:00,,,,,
2025-02-14 11:26:00-03:00,2697.96,2697.97,2695.7,2697.76,721.552,2025-02-14 11:26:59.999000-03:00,,,,,
2025-02-14 11:27:00-03:00,2697.75,2697.91,2696.51,2696.93,638.507,2025-02-14 11:27:59.999000-03:00,,,,,
2025-02-14 11:28:00-03:00,2696.92,2696.92,2694.78,2694.78,966.779,2025-02-14 11:28:59.999000-03:00,,,,,
2025-02-14 11:29:00-03:00,2694.78,2696.1,2694.19,2696.09,977.677,2025-02-14 11:29:59.999000-03:00,,,,,
2025-02-14 11:30:00-03:00,2696.1,2696.84,2692.37,2696.26,2063.997,2025-02-14 11:30:59.999000-03:00,,,,,
2025-02-14 11:31:00-03:00,2696.25,2699.68,2695.0,2695.58,1571.343,2025-02-14 11:31:59.999000-03:00,,,,,
2025-02-14 11:32:00-03:00,2695.57,2702.89,2694.46,2701.92,1664.646,2025-02-14 11:32:59.999000-03:00,,,,,
2025-02-14 11:33:00-03:00,2701.91,2704.08,2701.91,2702.85,1461.042,2025-02-14 11:33:59.999000-03:00,,,,,
2025-02-14 11:34:00-03:00,2702.85,2703.64,2698.13,2703.34,3341.415,2025-02-14 11:34:59.999000-03:00,,,,,
2025-02-14 11:35:00-03:00,2703.35,2706.01,2703.0,2704.12,5818.129,2025-02-14 11:35:59.999000-03:00,,,,,
2025-02-14 11:36:00-03:00,2704.11,2708.07,2703.47,2708.06,2972.932,2025-02-14 11:36:59.999000-03:00,,,,,
2025-02-14 11:37:00-03:00,2708.07,2708.77,2705.27,2707.04,1680.19,2025-02-14 11:37:59.999000-03:00,,,,,
2025-02-14 11:38:00-03:00,2707.04,2709.79,2705.44,2709.78,3626.092,2025-02-14 11:38:59.999000-03:00,,,,,
2025-02-14 11:39:00-03:00,2709.78,2715.02,2709.28,2711.21,7802.916,2025-02-14 11:39:59.999000-03:00,,,,,
2025-02-14 11:40:00-03:00,2711.21,2711.21,2705.02,2706.2,2810.774,2025-02-14 11:40:59.999000-03:00,,,,,
2025-02-14 11:41:00-03:00,2706.2,2707.84,2702.5,2703.93,1642.947,2025-02-14 11:41:59.999000-03:00,,,,,
2025-02-14 11:42:00-03:00,2703.93,2707.31,2703.72,2706.0,1375.872,2025-02-14 11:42:59.999000-03:00,,,,,
2025-02-14 11:43:00-03:00,2706.0,2710.64,2706.0,2709.67,1057.587,2025-02-14 11:43:59.999000-03:00,,,,,
2025-02-14 11:44:00-03:00,2709.67,2709.68,2705.77,2706.56,870.793,2025-02-14 11:44:59.999000-03:00,,,,,
2025-02-14 11:45:00-03:00,2706.55,2710.39,2706.55,2708.71,2008.526,2025-02-14 11:45:59.999000-03:00,,,,,
2025-02-14 11:46:00-03:00,2708.71,2711.07,2707.35,2710.13,3141.745,2025-02-14 11:46:59.999000-03:00,,,,,
2025-02-14 11:47:00-03:00,2710.13,2714.53,2709.73,2714.28,3903.557,2025-02-14 11:47:59.999000-03:00,,,,,
2025-02-14 11:48:00-03:00,2714.28,2715.96,2711.83,2711.94,4148.805,2025-02-14 11:48:59.999000-03:00,,,,,
2025-02-14 11:49:00-03:00,2711.94,2712.55,2710.6,2711.76,2069.643,2025-02-14 11:49:59.999000-03:00,,,,,
2025-02-14 11:50:00-03:00,2711.76,2712.75,2709.2,2712.55,3262.326,2025-02-14 11:50:59.999000-03:00,,,,,
2025-02-14 11:51:00-03:00,2712.54,2714.55,2711.4,2714.54,1478.467,2025-02-14 11:51:59.999000-03:00,,,,,
2025-02-14 11:52:00-03:00,2714.55,2730.0,2712.47,2727.53,29049.798,2025-02-14 11:52:59.999000-03:00,,,,,
2025-02-14 11:53:00-03:00,2727.47,2736.8,2725.64,2729.75,26223.946,2025-02-14 11:53:59.999000-03:00,,,,,
2025-02-14 11:54:00-03:00,2729.84,2731.2,2723.93,2724.84,7818.471,2025-02-14 11:54:59.999000-03:00,,,,,
2025-02-14 11:55:00-03:00,2724.84,2726.08,2720.0,2722.42,6731.9,2025-02-14 11:55:59.999000-03:00,,,,,
2025-02-14 11:56:00-03:00,2722.42,2723.25,2720.06,2721.41,3307.489,2025-02-14 11:56:59.999000-03:00,,,,,
2025-02-14 11:57:00-03:00,2721.42,2722.3,2716.8,2718.41,4155.476,2025-02-14 11:57:59.999000-03:00,,,,,
2025-02-14 11:58:00-03:00,2718.41,2721.06,2717.8,2719.01,2833.861,2025-02-14 11:58:59.999000-03:00,,,,,
2025-02-14 11:59:00-03:00,2719.0,2720.38,2718.54,2719.51,2433.608,2025-02-14 11:59:59.999000-03:00,,,,,
2025-02-14 12:00:00-03:00,2719.51,2722.21,2714.06,2715.83,3659.779,2025-02-14 12:00:59.999000-03:00,,,,,
2025-02-14 12:01:00-03:00,2715.83,2718.3,2710.67,2711.67,3758.633,2025-02-14 12:01:59.999000-03:00,,,,,
2025-02-14 12:02:00-03:00,2711.67,2715.69,2709.0,2715.47,4514.905,2025-02-14 12:02:59.999000-03:00,,,,,
2025-02-14 12:03:00-03:00,2715.48,2715.95,2712.75,2714.27,1230.894,2025-02-14 12:03:59.999000-03:00,,,,,
2025-02-14 12:04:00-03:00,2714.27,2714.73,2709.47,2713.33,2113.7,2025-02-14 12:04:59.999000-03:00,,,,,
2025-02-14 12:05:00-03:00,2713.34,2716.24,2711.4,2715.83,4902.208,2025-02-14 12:05:59.999000-03:00,,,,,
2025-02-14 12:06:00-03:00,2715.83,2719.14,2714.41,2714.8,5582.54,2025-02-14 12:06:59.999000-03:00,,,,,
2025-02-14 12:07:00-03:00,2714.8,2716.0,2713.0,2714.69,1799.152,2025-02-14 12:07:59.999000-03:00,,,,,
2025-02-14 12:08:00-03:00,2714.69,2716.89,2713.25,2713.63,1831.581,2025-02-14 12:08:59.999000-03:00,,,,,
2025-02-14 12:09:00-03:00,2713.62,2713.62,2709.0,2711.48,5169.48,2025-02-14 12:09:59.999000-03:00,,,,,
2025-02-14 12:10:00-03:00,2711.48,2713.35,2710.66,2712.72,1130.126,2025-02-14 12:10:59.999000-03:00,,,,,
2025-02-14 12:11:00-03:00,2712.71,2712.72,2706.3,2708.88,2643.273,2025-02-14 12:11:59.999000-03:00,,,,,
2025-02-14 12:12:00-03:00,2708.87,2710.99,2703.47,2706.47,6245.379,2025-02-14 12:12:59.999000-03:00,,,,,
2025-02-14 12:13:00-03:00,2706.48,2706.68,2697.22,2703.3,7281.28,2025-02-14 12:13:59.999000-03:00,,,,,
2025-02-14 12:14:00-03:00,2703.29,2704.78,2700.6,2702.22,4883.155,2025-02-14 12:14:59.999000-03:00,,,,,
2025-02-14 12:15:00-03:00,2702.23,2702.87,2692.93,2695.72,8062.145,2025-02-14 12:15:59.999000-03:00,,,,,
2025-02-14 12:16:00-03:00,2695.71,2700.47,2695.07,2699.78,4269.418,2025-02-14 12:16:59.999000-03:00,,,,,
2025-02-14 12:17:00-03:00,2699.78,2702.75,2697.75,2698.68,6700.452,2025-02-14 12:17:59.999000-03:00,,,,,
2025-02-14 12:18:00-03:00,2698.69,2698.69,2687.0,2691.86,13780.885,2025-02-14 12:18:59.999000-03:00,,,,,
2025-02-14 12:19:00-03:00,2691.87,2692.11,2688.5,2689.47,3550.125,2025-02-14 12:19:59.999000-03:00,,,,,
2025-02-14 12:20:00-03:00,2689.56,2696.41,2689.55,2696.07,3443.863,2025-02-14 12:20:59.999000-03:00,,,,,
2025-02-14 12:21:00-03:00,2696.06,2696.46,2691.51,2692.26,3366.821,2025-02-14 12:21:59.999000-03:00,,,,,
2025-02-14 12:22:00-03:00,2692.27,2695.5,2690.88,2694.73,2258.949,2025-02-14 12:22:59.999000-03:00,,,,,
2025-02-14 12:23:00-03:00,2694.72,2698.52,2694.72,2698.52,3718.022,2025-02-14 12:23:59.999000-03:00,,,,,
2025-02-14 12:24:00-03:00,2698.52,2702.17,2697.66,2700.11,8108.58,2025-02-14 12:24:59.999000-03:00,,,,,
2025-02-14 12:25:00-03:00,2700.11,2704.41,2699.46,2702.12,2324.139,2025-02-14 12:25:59.999000-03:00,,,,,
2025-02-14 12:26:00-03:00,2702.11,2702.12,2697.99,2700.55,1924.69,2025-02-14 12:26:59.999000-03:00,,,,,
2025-02-14 12:27:00-03:00,2700.56,2700.56,2697.0,2699.02,1612.067,2025-02-14 12:27:59.999000-03:00,,,,,
2025-02-14 12:28:00-03:00,2699.02,2699.57,2696.68,2697.6,1174.221,2025-02-14 12:28:59.999000-03:00,,,,,
2025-02-14 12:29:00-03:00,2697.59,2697.6,2694.81,2695.85,2441.845,2025-02-14 12:29:59.999000-03:00,,,,,
2025-02-14 12:30:00-03:00,2695.86,2698.4,2692.76,2698.01,1497.515,2025-02-14 12:30:59.999000-03:00,,,,,
2025-02-14 12:31:00-03:00,2698.01,2699.98,2697.06,2699.68,1217.54,2025-02-14 12:31:59.999000-03:00,,,,,
2025-02-14 12:32:00-03:00,2699.67,2700.9,2698.19,2700.52,1186.546,2025-02-14 12:32:59.999000-03:00,,,,,
2025-02-14 12:33:00-03:00,2700.41,2700.78,2697.33,2699.11,863.343,2025-02-14 12:33:59.999000-03:00,,,,,
2025-02-14 12:34:00-03:00,2699.14,2704.8,2698.9,2702.37,3592.143,2025-02-14 12:34:59.999000-03:00,,,,,
2025-02-14 12:35:00-03:00,2702.36,2708.21,2702.36,2707.0,3751.25,2025-02-14 12:35:59.999000-03:00,,,,,
